judul,label,isi_berita,url
"Said Aqil Jadi Komut KAI, Munarman: Urus Umat saja, Kereta Api Sudah Banyak yang Urus",POLITIK,"GELORA.CO - Eks Sekretaris Umum Front Pembela Islam (FPI) Munarman turut mengomentari soal penunjukan Ketua Umum Pengurus Besar Nahdlatul Ulama atau PBNU Said Aqil Siradj sebagai Komisaris Utama (Komut) PT Kereta Api Indonesia (Persero) atau KAI.Munarman menilai akan lebih sangat mulia jika Said Aqil sebagai ulama mengurusi urusan umat dan syariat Islam, ketimbang isi jabatan Komut PT KAI.""Mengurus urusan umat dan menjaga syariat Allah pekerjaan yang sangat mulia,"" kata Munarman kepada Suara.com, Kamis (4/3/2021).Deklarator Front Persaudaraan Islam itu kemudian menyarankan Said fokus menjadi ulama saja. Pasalnya, bidang perkeretaapian sudah banyak ahli yang mengurus.""Perkeretaapian sudah banyak ahli yang mengurus,"" tuturnya.Jadi Komut KAIMenteri BUMN Erick Thohir menunjuk Ketua Umum Pengurus Besar Nahdlatul Ulama atau PBNU Said Aqil Siradj sebagai Komisaris Utama PT Kereta Api Indonesia (Persero) atau KAI.Hal ini dibenarkan oleh Komisaris Independen KAI Riza Primadi.""Betul,"" kata Riza saat dikonfirmasi Suara.com lewat pesan singkat, Rabu (3/3/2021).Said Aqil menggantikan mantan Menteri Perhubungan Jusman Syafii Jamal untuk mengawasi kinerja Direksi KAI.Selain jadi Komisaris Utama PT KAI, Said Aqil juga merangkap menjadi Komisaris Independen.Riza mengatakan, terdapat lima jajaran komisaris baru yang ditunjuk oleh Erick Thohir. []",https://www.gelora.co/2021/03/said-aqil-jadi-komut-kai-munarman-urus.html
"Jokowi Gaungkan Benci Produk Asing, Ubedilah: Hanya Gimmick Agar Terlihat Nasionalis",POLITIK,"GELORA.CO - Pernyataan Presiden Joko Widodo yang menyerukan agar membenci produk luar negeri dianggap hanya gimmick komunikasi agar terlihat nasionalis.Hal itu disampaikan oleh analis sosial politik Universitas Negeri Jakarta (UNJ), Ubedilah Badrun menanggapi pernyataan Jokowi yang mengajak masyarakat untuk menggaungkan membenci produk-produk dari luar negeri.""Itu gimmick komunikasi Jokowi sambil membangun sentimen publik agar terlihat nasionalis,"" ujar Ubedilah kepada Kantor Berita Politik RMOL, Kamis (4/3).Ubedilah pun menilai, apa yang disampaikan Jokowi agar terlihat nasionalis merupakan jargon ideologi kuno dan sudah usang pada awal abad ke 20 yang dilakukan negara-negara yang baru merdeka dari kolonialisme.""Ketika dunia sudah makin modern seperti saat ini maka kebencian pada produk asing itu narasi aneh. Maaf itu logikanya mulai ngawur,"" pungkas Ubedilah. []",https://www.gelora.co/2021/03/jokowi-gaungkan-benci-produk-asing_4.html
Kabareskrim: Sudah Ada Calon Tersangka Kasus Unlawful Killing Laskar FPI,HUKUM,"GELORA.CO - Kabareskrim Polri Komjen Pol Agus Andrianto menyebut sudah ada calon tersangka dalam kasus dugaan pembunuhan di luar hukum atau unlawful killing terhadap enam laskar Fornt Pembela Islam/FPI. Keenam laskar FPI itu diketahui tewa ditembak saat terlibat bentrokan dengan anggota Polda Metro Jaya di KM 50 Tol Jakarta-Cikampek.""Dugaan tersangka sudah ada,"" kata Agus saat dikonfirmasi, Kamis (4/3/2021).Keenam laskar FPI itu tewas tertembak lantaran dituduh melakukan penyerangan terhadap anggota Polda Metro Jaya. Dugaan penyerangan itu terjadi saat anggota kepolisian tengah melakukan penguntitan terhadap eks pentolan FPI Habib Rizieq Shihab yang ketika itu tengah terseret kasus pelanggaran protokol kesehatan.Agus menyampaikan bahwa penyidik Direktorat Tindak Pidana Umum atau Dit Tipidum Bareskrim Polri masih melakukan penyelidikan terkait kasus tersebut.""Masih mengkonstruksikan kasus agar sama dengan Kejaksaan yang nantinya akan melanjutkan prosesnya,"" ujarnya.Sementara Kadiv Humas Mabes Polri Irjen Pol Argo Yuwono mengungkap bahwa Bareskim Polri telah menerbitkan Laporan Polisi (LP) soal kasus unlawful killing ini. Ada tiga oknum anggota Polda Metro Jaya yang telah berstatus terlapor.""Rekomendasi dan temuan Komnas HAM, kami sudah jalankan. Saat ini masih terus berproses,"" kata Argo. []",https://www.gelora.co/2021/03/kabareskrim-sudah-ada-calon-tersangka.html
"Jokowi Gaungkan Benci Produk Asing, HNW: Mungkin Akan Ada Revisi",METRO,"GELORA.CO -  Ajakan Presiden Jokowi untuk mengaungkan benci pada produk asing dinilai aneh. Bahkan tidak sedikit yang menduga Jokowi akan mengeluarkan revisi atau mencabut omongannya itu seperti pencabutan lampiran miras dalam Perpres 10/2021“Aneh. Mungkin akan ada revisi dari Istana,” tanya Wakil Ketua MPR RI Hidayat Nur Wahid (HNW) dalam akun Twitter pribadinya, sesaat lalu, Kamis (4/3).Menurutnya, penyataan itu aneh lantaran vaksin Covid-19 yang dipakai Indonesia saat ini merupakan produk dari luar negeri. Sementara di satu sisi produk vaksin dari dalam negeri masih belum kunjung dihadirkan.“Untuk vaksin Covid-19 saja yang diambil produk-produk luar negeri. Produk dalam negeri yang berkualitas tak kunjung ‘dihadirkan’,” ujarnya HNW yang juga politisi PKS itu.Presiden Joko Widodo saat membuka rapat kerja nasional Kementerian Perdagangan tahun 2021 di Istana Negara, Jakarta, Kamis (4/3) mengajak masyarakat untuk kampanye cinta produk-produk Indonesia terus digaungkan.Selain kampanye cinta produk Indonesia, Jokowi juga mengajak masyarakat menggaungkan benci produk-produk luar negeri.""Ajakan-ajakan untuk cinta produk-produk kita sendiri, produk-produk Indonesia, harus terus digaungkan, produk- produk dalam negeri. Gaungkan juga benci produk-produk dari luar negeri,"" kata Jokowi. []",https://www.gelora.co/2021/03/jokowi-gaungkan-benci-produk-asing-hnw.html
"Jokowi Izinkan Asing Angkut Harta Karun di Laut RI, Susi Pudjiastuti: Mohon Diangkat Sendiri",NASIONAL,"GELORA.CO - Perpres Nomor 10 Tahun 2021 tentang Bidang Usaha Penanaman Modal yang diteken Presiden Jokowi 2 Februari 2021 lalu, memungkinkan investor asing mengangkut harta karun dari laut Indonesia. Kebijakan itu mengundang reaksi keberatan dari Menteri Kelautan dan Perikanan periode 2014-2019, Susi Pudjiastuti.Soal peluang bagi swasta nasional dan asing untuk berburu harta di bawah laut Indonesia atau Benda Muatan Kapal Tenggelam (BMKT), diungkapkan Kepala Badan Koordinasi Penanaman Modal (BKPM), Bahlil Lahadalia. Dia menyampaikan hal tersebut, bersamaan dengan penjelasan pencabutan izin investasi industri minuman keras, Selasa (2/3).""Jadi kalau mau cari harta karun di dasar laut, bisa kamu (investor) turun. Syaratnya harus izin, datang ke BKPM untuk bisa dapatkan izin,"" kata Bahlil Lahadalia dalam pernyataan pers secara virtual dari kantor BKPM.Dari penelusuran kumparan, soal pengangkatan harta karun itu memang tidak secara spesifik diatur di Perpres Nomor 10 Tahun 2021. Perpres itu sendiri mengelompokkan bidang usaha untuk investasi dalam 3 kategori yakni bidang usaha prioritas, bidang usaha yang dialokasikan atau kemitraan dengan koperasi dan UMKM, dan bidang usaha dengan persyaratan tertentu. Sementara sektor usaha yang tak masuk 3 kategori tersebut, termasuk BMKT, pada prinsipnya terbuka buat semua investor swasta nasional dan asing. Hal ini sesuai dengan prinsip 'Daftar Positif Investasi' yang dianut Perpres tersebut. ""Bidang usaha yang tidak termasuk dalam huruf a, huruf b, huruf c, dapat diusahakan oleh semua penanaman modal,"" demikian dinyatakan pada Pasal 3 ayat 1d dan ayat 2 Perpres Nomor 10 Tahun 2021.Dibandingkan beleid sebelumnya, regulasi pengangkatan harta karun dari dasar laut dalam peraturan pelaksana UU Cipta Kerja, berubah drastis. Pada Peraturan Presiden terdahulu, yakni Perpres Nomor 44 Tahun 2016, Presiden Jokowi memasukkan pengangkatan Benda Berharga Asal Muatan Kapal yang Tenggelam (BMKT) ke dalam bidang usaha yang tertutup bagi investor asing. Hal itu ditetapkan dalam nomor urut 3 lampiran I Perpres Nomor 44 Tahun 2016. Menyikapi perubahan kebijakan ini, Susi Pudjiastuti, mengungkapkan tanggapan yang menyayangkan. Karena menurutnya, Indonesia sudah banyak kita kehilangan benda-benda bersejarah yang seharusnya jadi milik bangsa sendiri.Dia pun memohon kebijakan yang membuka peluang swasta nasional dan asing mengangkut harta karun dari dasar laut, untuk diubah. ""Pak Presiden ⁦@jokowi dan Pak MenKP ⁦@saktitrenggono @kkpgoid, mohon dengan segala kerendahan hati utk BMKT dikelola dan diangkat sendiri oleh pemerintah. Sudah banyak kita kehilangan benda-benda bersejarah yang seharusnya jadi milik bangsa kita,"" tulisnya di akun twitter Susi Pudjiastuti. []",https://www.gelora.co/2021/03/jokowi-izinkan-asing-angkut-harta-karun.html
"Jadi Komut PT KAI, Said Aqil Akan Tetap Kritis dan Gajinya Disedekahkan",POLITIK,"GELORA.CO - Penunjukkan Ketua Umum PBNU KH. Said Aqil Siraj sebagai sebagai Komisaris Utama merangkap sebagai Komisaris Independen PT Kereta Api Indonesia atau KAI (Persero) tidak akan menyurutkan langkahnya untuk tetap mengkritisi kebijakan pemerintah yang melenceng.Begitu yang dikatakan Jurubicara pribadi KH. Said Aqil Siraj, Muhammad Nabil Haroen kepada Kantor Berita Politik RMOL, Kamis (4/3).""Penunjukan Kiai Said sebagai Komut KAI tidak mengubah kritik beliau kepada pemerintah. Kiai Said tetap akan kritis, terutama atas hal-hal yang dianggap menyimpang dari kemaslahatan publik alias mashlahah 'ammah,"" kata Gus Nabil kepada Kantor Berita Politik RMOL.Gus Nabil mengatakan kritik-kritik yang dilontarkan Kiai Said selama ini jelas bertumpu kepada kaidah yang jelas, yakni kaidah-kaidah Islam dalam hal untuk membangun kesejahteraan publik.""Sebaliknya, Kiai Said juga akan mendukung pemerintah dalam program-program yang membela rakyat kecil dan publik secara umum. Sesuai kaidah, tasharruful imam ‘ala ar-raiyyah manuthun bil mashlahah, kebijakan para pemimpin seharusnya bertumpu kepada kemaslahatan publik,"" ujarnya.Selain itu, Gus Nabil juga mengatakan bahwa gaji yang akan diterimanya dari KAI akan disedekahkan.""Kiai Said juga berkomitmen bahwa gaji sebagai Komisaris PT KAI akan digunakan untuk sedekah. Tentu saja, Kiai Said selama ini juga getol mengkampanyekan filantropi, di antaranya melalui NU Care-LAZISNU,"" tandasnya. []",https://www.gelora.co/2021/03/jadi-komut-pt-kai-said-aqil-akan-tetap.html
"Kompak dengan Jokowi, Luhut: Jangan Semua-semua Impor",POLITIK,"GELORA.CO - Menteri Koordinator Bidang Kemaritiman dan Investasi, Luhut Binsar Pandjaitan, meminta agar peralatan yang dibutuhkan Badan Meteorologi, Klimatologi, dan Geofisika (BMKG) bisa diproduksi di dalam negeri. Pernyataan Luhut ini senada dengan Presiden Jokowi di Rakernas Kemendag, yang meminta masyarakat menggaungkan cinta produksi dalam negeri.Luhut di acara Rapat Koordinasi Nasional Penanggulangan Bencana (Rakornas PB) 2021, mengungkapkan sekitar 70 persen peralatan yang digunakan BMKG masih diimpor dari negara lain.""Kita termasuk negara dengan gempa yang paling banyak di dunia. Alat kita mungkin 70 persen (diimpor) dari negara lain. Saya minta juga ke Prof Korita (Kepala BMKG, Dwikorita Karnawati) agar bersama BPPT, alat yang bisa dibuat di Indonesia, maka buat di Indonesia. Jangan semua-semua impor saja,"" kata Menko Luhut, Kamis (4/3).Luhut mengatakan dengan alat-alat tersebut diproduksi di dalam negeri, diharapkan akan mendorong daya saing produk Indonesia sekaligus juga menciptakan lapangan pekerjaan. ""Ternyata kita bikin buoy (pelampung untuk mendeteksi gelombang pasang dan tsunami) sudah bisa. Ya bikin buoy kita sendirilah, sehingga juga menciptakan lapangan kerja,"" kata Menko Luhut. Menko Luhut menambahkan untuk mendukung infrastruktur peringatan dini bencana, ia juga telah meminta Kementerian Keuangan untuk mempercepat kelengkapan peralatan BMKG.""Peningkatan infrastruktur peringatan dini, ini kita dorong. Kemarin saya sudah minta ke Menteri Keuangan untuk kiranya mempercepat melengkapi peralatan BMKG sehingga BMKG ini betul-betul canggih,"" ujar Luhut.Sebelumnya dalam pembukaan Rapat Kerja Nasional Kementerian Perdagangan (Kemendag), Presiden Jokowi menggaungkan kampanye cinta produk dalam negeri, dan benci produk asing. Ia mengajak masyarakat agar lebih memilih menggunakan barang-barang produksi dalam negeri.“Produk dalam negeri gaungkan, gaungkan juga benci produk-produk luar negeri, bukan hanya cinta tapi benci. Cinta barang kita, benci produk luar negeri. Sehingga betul-betul masyarakat kita menjadi konsumen yang loyal untuk produk-produk Indonesia,” kata Jokowi dalam Pembukaan Rapat Kerja Nasional Kemendag secara virtual, Kamis (4/3). []",https://www.gelora.co/2021/03/kompak-dengan-jokowi-luhut-jangan-semua.html
Andi Arief Buktikan Tiket Pesawat Moeldoko ke Sumut Rapat Kudeta Demokrat,POLITIK,"GELORA.CO -  Andi Arief mengklaim mempunyai bukti Kepala Staf Kepresidenan Moeldoko kudeta Partai Demokrat. Salah satunya, tiket pesawat Moeldoko ke Sumatera Utara untuk rapat kudeta Demokrat.Dalam Tweetnya, Andi Arief memamerkan foto selembar tiket pesawat atas nama Moeldoko. Bahkan lengkap dengan keterangan tulisan ""kepala staf ahli kepresidenan"".""Mudah-mudahan Pak Jokowi dan Pak Mensesneg tidak tahu soal keberangkatan Pak Moeldoko ke Sumatera Utara dalam rangka mengambil alih kepemimpinan AHY di Partai Demokrat. Demikian juga Pak Prof @mohmahfudmd dan Pak Kapolri,"" kata Andi Arief, Kamis (4/3/2021).Dalam tweetnya juga, Andi Arief menyebut tim Demokrat menemukan tiket itu di bandara.""Kami menemukan bukti tiket yang jatuh di bandara,"" kata dia.Andi Arief mengklaim mempunyai bukti Kepala Staf Kepresidenan Moeldoko kudeta Partai Demokrat.Sebelumnya, dalam tweetnya, Andi Arief juga bongkar buku tamu kudeta Partai Demokrat di hotel di Deli Serdang. Nama hotelnya, Hotel The Hill.Dia memberikan bukti jika Kepala Staf Kepresidenan Moeldoko ikut dalam pertemuan itu. Andi Arief mengatakan hal itu ditemukan tim Partai Demokrat.""Ini bukan desas desus Pak Moeldoko dan sebagian kader akan melakukan kudeta. Temuan tim kami terjadi di Hotel The Hill di Sibolangit Kab Deli Serdang,"" kata Andi Arief.""Setelah tim kami sampai di lokasi, meminta informasi Ke reception menanyakan kegiatan Demokrat. Akan tetapi receptionist menjawab Kegiatan Demokrat tdk ada. Akan tetapi yang ada kegiatan GAMKI (Gerakan Angk Muda Kristen Indonesia) yang dilaksanakan selama 3 hari Kamis, Jumat & Sabtu,"" tulis Andi Arief lagi.Lalu Andi Arief mengupload foto yang berisi daftar buku tamu.""Setelah kami cek meminta siapa yang datang tamu-tamu dari luar kota. Maka ditemukan sejumlah nama-nama seperti: Jhoni Allen, Nazarudin, Marzuki Ali, Moeldoko, Darmizal, Ahmad Yahya, Max Sopochua dan lain-lain,"" kata Andi Arief.Andi Arief kemudian memberikan keterangan jika Jhoni Allen belum check in.""Seperti yang pernah kami sampaikan, Pak Moeldoko akan menggunakan cara gila-gilaan yang penting ada KLB tanpa izin majelis tinggi dan mengikutsertakan peserta ilegal,"" kata Andi Arief.""Bayangkan untuk mengkudeta Demokrat menggunakan dan memanipulasi nama GAMKI pun dilakukan. Seperti diketahui DPD dan DPC demokrat resmi semua solid tidak mengikuti KLB nekad ini,"" tutup Andi Arief. []
Mudah-mudahan Pak Jokowi dan Pak Mensesneg tidak tahu soal keberangkatan Pak Moeldoko ke Sumatera Utara dalam rangka mengambil alih kepemimpinan AHY di Partai Demokrat. Demikian juga Pak Prof @mohmahfudmd dan Pak Kapolri. Kami menemukan bukti tiket yang jatuh di bandara. pic.twitter.com/PQ4dF3u0Kp— andi arief (@Andiarief__) March 4, 2021 ",https://www.gelora.co/2021/03/andi-arief-buktikan-tiket-pesawat.html
Pemprov DKI Sudah 3 Kali Kirim Surat ke DPRD Minta Jual Saham Anker Bir,NASIONAL,"GELORA.CO - Pemprov DKI Jakarta terus berupaya melepas saham PT Delta Djakarta Tbk (DLTA). Sejauh ini Pemprov DKI telah tiga kali berkirim surat kepada DPRD DKI Jakarta demi mendapat restu penjualan saham bir Anker.""Sampai 2020 seingat saya sudah tiga kali (berkirim surat),"" kata Sekretaris Kepala Badan Pembina Usaha Milik Daerah (BP BUMD) Riyadi saat dimintai konfirmasi detikcom, Kamis (4/3/2021).Riyadi menyatakan bukan tanpa sebab Pemprov DKI Jakarta hendak menjual saham produsen bir Anker. Di samping merealisasikan janji kampanye Anies-Sandi sewaktu Pilkada 2017, ia menegaskan alasan kesehatan patut dipertimbangkan.Bahkan, sebutnya, hal ini sudah diamanatkan dalam Pembukaan UUD 1945. Dalam aturan tersebut tercantum pemerintah wajib melindungi bangsa dan seluruh tumpah darah Indonesia.""Kita ngambil dari melindungi segenap bangsa Indonesia dan seluruh tumpah darah Indonesia. segenap bangsa Indonesia apa? Bentuk perlindungannya apa? Perlindungan keamanan, perlindungan dari rasa takut, termasuk kesehatan,"" tegasnya.Di sisi lain, Riyadi tak menampik kepemilikan saham PT Delta menjadi salah satu sumber pendapatan terbesar dari APBD DKI Jakarta 2021. Selama lima tahun terakhir, Pemprov DKI Jakarta mendapat jatah sebesar Rp 300 miliar yang berikan dari PT Delta.Sejauh ini, Pemprov DKI Jakarta masih menggenggam 26,25 persen saham di perusahaan tersebut. Posisi kepemilikan saham lainnya diisi oleh San Miguel Malaysia 58,33 persen dan sisanya milik masyarakat luas.Sebelumnya, Wakil Gubernur DKI Jakarta Ahmad Riza Patria menilai tidak ada pihak yang dirugikan jika saham bir di PT Delta Djakarta Tbk (DLTA) dijual. Bahkan keuntungan dari hasil penjualan bisa dialokasikan sebagai dana penanganan COVID-19.""Terkait saham bir di Delta ini kan menjadi, sudah menjadi janji daripada Anies-Sandi. Setiap pemimpin punya janji kampanye ketika dipilih, berarti yang terpilih kan harus memenuhi janjinya. Kemudian masyarakat kan menagih janji, tugas kami memenuhi janji, Anies-Sandi memenuhi janjinya untuk menjual saham di PT Delta,"" kata Riza di Balai Kota DKI Jakarta, Jl Medan Merdeka Selatan, Jakarta Pusat, Rabu (3/3/2021).""Tidak ada yang dirugikan. Provinsi tidak dirugikan, masyarakat tidak dirugikan, teman-teman DPRD juga tidak dirugikan. Jadi, kalau itu dijual kepada publik, uangnya diterima kembali bisa dimanfaatkan untuk kepentingan lainnya. Umpamanya untuk kepentingan COVID, umpamanya kepentingan pendidikan, kepentingan masyarakat umum, umpamanya untuk infrastruktur,"" imbuhnya.Pemprov DKI Jakarta tetap berkomitmen merealisasi janji tersebut. Namun Riza menyadari upaya ini perlu restu dari DPRD DKI Jakarta. Ke depannya, dia berencana duduk bersama Dewan untuk mendiskusikan penjualan saham bir Anker. Setelah itu, dia mempersilakan para Dewan untuk mengkaji wacana ini.(dtk)",https://www.gelora.co/2021/03/pemprov-dki-sudah-3-kali-kirim-surat-ke.html
"6 Almarhum Laskar FPI Jadi Tersangka, Pakar: Dasar Hukumnya Dari Mana?",POLITIK,"GELORA.CO - Penetapan tersangka terhadap 6 laskar Front Pembela Islam (FPI) yang telah meninggal dalam insiden di Tol Jakarta-Cikampek km 50 Karawang, oleh Direktur Tindak Pidana Umum (Dit Tipidum) Bareskrim Polri dinilai berlebihan.Keenamnya dijerat dengan pasal 170 KUHP. Karena para tersangka yang ditetapkan telah meninggal dunia, Polri tetap akan menguji alias gelar perkara dengan pihak Kejaksaan.Menanggapi hal ini, pakar Hukum Pidana Universitas Trisakti, Abdul Fickar Hadjar mengatakan, yang dilakukan Polri ini merupakan tindakan yang berlebihan dan tidak berdasar hukum.""Karena KUHAP menentukan gugurnya hak menuntut adalah meninggalnya seseorang,"" jelas Fickar kepada Kantor Berita RMOLJakarta, Kamis (4/3).""Oleh sebab itu tidak ada alasan yuridis apapun untuk menentukan orang yang sudah meninggal sebagai tersangka,"" sambungnya.Keenam laskar FPI yang meninggal dalam bentrokan dengan kepolisian itu bernama Andi Oktiawan, Ahmad Sofyan alias Ambon, Faiz Ahmad Syukur, Muhammad Reza, Lutfi Hakim, dan Muhammad Suci Khadavi.(RMOL)",https://www.gelora.co/2021/03/6-almarhum-laskar-fpi-jadi-tersangka_4.html
