judul,label,isi_berita,url
Polisi Tangkap 'Pocong' yang Viral Lari di Atap Rumah Warga Cilegon,PERISTIWA,"GELORA.CO - Polisi menangkap terduga maling yang viral dikira pocong lari di atap rumah warga Cilegon. Pelaku berinisial RS ditangkap sepekan setelah videonya viral.Kapolsek Pulomerak Kompol Rifki Seftirian mengatakan pelaku masuk ke rumah seorang warga di Lingkungan Babakanturi RT 04/02, Kecamatan Pulomerak, Kota Cilegon. Pelaku lari ke atap karena terjatuh dari atap rumah saat menjalankan aksinya.""Pelaku berinisial RS yang diduga pelaku pencurian dengan cara masuk ke dalam rumah korban Y melalui jendela kamar. Pelaku RS berhasil kami amankan berikut barang buktinya, yaitu 1 buah handphone merek Vivo Y53 dan 1 buah handphone merek NOKIA 3 pada saat ditangkap barang tersebut ada pada pelaku RS,"" kata Rifki, Selasa (30/3/2021).Rifki menjelaskan pelaku RS sempat viral di media sosial karena dikira pocong. Aksinya itu direkam oleh salah seorang warga. Video itu kemudian viral di media sosial dengan narasi pocong lari di atap rumah warga.Setelah ditelusuri, rekaman itu ternyata maling yang ketahuan saat menjalankan aksinya hendak masuk ke rumah salah seorang warga. Polisi menegaskan video itu bukan sesosok pocong, tapi maling.""Dari hasil ungkap kasus tersebut kemudian di dapat juga keterangan dari warga setempat bahwa yang selama ini viral di media sosial tentang berita maling berwujud pocong itu ternyata tidak benar, karena gambar yang diduga sebagai pocong tersebut adalah gambar orang/warga yang sedang ikut mencari orang yang diduga akan melakukan pencurian di rumah warga sekitar tempat kejadian perkara (TKP),"" katanya.Sebelumnya, sebuah video menampilkan bayangan putih berlari di atap rumah warga di Cilegon, Banten, viral di media sosial. Bayangan putih itu disebut-sebut sebagai pocong.Peristiwa itu terjadi di Lingkungan Babakan Turi RT 04/02, Kelurahan Taman Sari, Kecamatan Pulomerak, Kota Cilegon, Banten, pada Selasa (23/3) sekitar pukul 01.00 WIB. Dari video yang beredar, tampak bayangan berwarna putih berada di atap rumah warga. Bayangan itu terlihat seperti 'pocong'.Sejumlah warga tampak melihat ke arah 'pocong' itu. Sementara warga lainnya terlihat berlarian.""Viral! Infonya Pocong Ketangkep Kamera, Ramai di Babakan Turi-Cilegon, taunya maling,"" narasi dalam video yang beredar.(dtk)",https://www.gelora.co/2021/03/polisi-tangkap-pocong-yang-viral-lari.html
Moeldoko Tegaskan Tak Mengemis Jabatan: Saya Pertaruhkan Leher untuk Pancasila!,POLITIK,"GELORA.CO - Moeldoko menyatakan keputusannya menjadi Ketua Umum Partai Demokrat (PD) adalah hak politiknya sebagai seorang warga sipil. Ia menegaskan tidak pernah mengemis untuk meminta pangkat dan jabatan.Jawaban Moeldoko tersebut dia sampaikan untuk menjawab pertanyaan publik, termasuk kalangan militer mengenai langkahnya di Partai Demokrat. Dia menyampaikan ini dalam video yang diunggah di akun media sosialnya seperti dilihat detikcom, Selasa (30/3/2021).Dalam video tersebut, Moeldoko menyatakan dia tidak pernah berubah dan tidak akan pernah berubah. Dia mengatakan kehadirannya di Demokrat perlu dilihat secara kritis.""Tuduhan itu tergantung bagaimana konteksnya dan siapa yang berbicara. Saya yakin Prajurit TNI tidak akan mudah diprovokasi, karena selama saya memimpin, saya selalu menanamkan kebajikan juga kesejahteraan dan profesionalisme, dan tidak pernah saya membuat prajurit merintih, dan seluruh prajurit tahu tentang itu,"" kata Moeldoko.""Pilihan saya ini adalah hak politik saya sebagai seorang sipil. Ketika saya bertugas di militer, tugas saya mengawal stabilitas dan juga demokrasi. Ketika bertugas sebagai panglima, tugas besar yang saya lakukan adalah bagaimana menjaga stabilitas dan mengawal jalannya demokrasi yang dinamis. TNI bermain di ruang sempit, tetapi dengan seni kepemimpinan, situasi itu saya hadapi. Dan pada Pemilu 2014 semuanya telah berjalan dengan baik,"" sambung mantan Panglima TNI ini.Saat ini, lanjut Moeldoko, dia sebagai sipil konsisten mengawal stabilitas dan demokrasi. Dia mengatakan tugaas menjaga demokrasi telah melekat di hati dan mengalir dalam darahnya.""Ada orang-orang yang berpolitik dengan cara-cara mencari perhatian dan membonceng kanan-kiri, mengorbankan jiwa nasionalismenya, jiwa Pancasilanya. Padahal, tidak ada yang menggubrisnya,"" kata Moeldoko.""Moeldoko tidak seperti itu. Saya tidak pernah mengemis untuk mendapat pangkat dan jabatan. Apalagi menggadaikan yang selama ini saya perjuangkan. Saya konsisten, saya rela mempertaruhkan leher saya untuk terus menegakkan Pancasila dan berkibarnya Merah Putih. Tetapi, jika ada yang berusaha merusak keindonesiaan kita saya akan berdiri memimpin untuk meruntuhkannya,"" sambungnya menegaskan.(dtk)",https://www.gelora.co/2021/03/moeldoko-tegaskan-tak-mengemis-jabatan.html
"Sepi Pengunjung, Bandara Kertajati Dialihfungsikan Jadi Bengkel Pesawat",NASIONAL,"GELORA.CO - Kunjungan ke Bandara Internasional Kertajati, Majalengka belum juga menunjukkan tanda-tanda ramai. Sejak berdirinya pangkalan pesawat itu, Bandara Internasional Kertajati masih sepi peminat. Upaya untuk mengoptimalkan Bandara Internasional itu pun dilakukan pemerintah.Gubernur Jawa Barat Ridwan Kamil mengatakan, selain mengangkut penumpang dan kargo, Bandara Internasional Kertajati bakal difungsikan sebagai bengkel pesawat.""Bandara Kertajati akan difokuskan juga pada MRO (Maintenance, Repair, Overhaul) sehingga semua pesawat bisa maintenance di sana,"" ungkap Kang Emil, sapaan akrab Ridwan Kamil usai menghadiri Rapat Terbatas bersama Presiden RI Joko Widodo di Istana Negara, Jakarta, Senin (29/3/2021).Dalam rapat dengan Jokowi, Emil menyampaikan bahwa sudah ada maskapai penerbangan internasional yang berminat membuka MRO di Bandara Internasional Kertajati. Tentunya hal itu menjadi pertimbangan fungsi Bandara Internasional Kertajati di luar mengangkut penumpang dan kargo.""Juga saya laporkan ke Pak Presiden ada pihak penerbangan internasional di Asia yang juga berminat membuka MRO maskapainya di Kertajati,"" ujar Emil.Menurut Emil, sepinya penumpang yang naik ataupun turun di Bandara Internasional Kertajati lantaran akses jalan belum optimal. Menurut Emil Bandara Kertajati ini bakal optimal berfungsi jika tol Cisumdawu sudah mulai beroperasi.""Bandara Kertajati ini belum berfungsi optimal karena Tol Cisumdawu belum selesai. Tapi, tadi disampaikan Menteri PUPR bahwa Desember 2021 akan terhubung,"" kata Emil.Sementara itu, Menteri Perhubungan RI Budi Karya Sumadi menyebutkan, Kemenhub sudah berkoordinasi dengan Panglima TNI dan Kepala Staf Angkatan Udara (Kasau) terkait peruntukkan Bandara Internasional Kertajati sebagai bengkel pesawat.""Kami sudah berkoordinasi dengan Panglima TNI dan Kasau untuk memanfaatkan kegiatan MRO di Kertajati, maka kita akan segera bangun dan kembangkan di lahan yang sudah ada secepatnya,"" sebut Budi.""Kedepannya juga untuk pesawat pribadi yang selama ini melakukan perawatannya di luar negeri,"" imbuhnya.Selain itu, Budi menyampaikan, Bandara Internasional Kertajati akan dikonsentrasikan untuk keberangkatan umrah dan haji warga Jawa Barat dan sebagian Jawa Tengah. Hal itu direncanakan sesuai arahan Presiden Jokowi.""Pak Presiden mengarahkan bahwa nanti paling tidak umroh dan haji semua warga Jawa Barat dan Jawa Tengah bagian Timur itu kita konsentrasikan di Kertajati,"" []",https://www.gelora.co/2021/03/sepi-pengunjung-bandara-kertajati.html
Luhut Pastikan Pemerintah Tak Campuri Kontestasi Ketum Kadin,POLITIK,"GELORA.CO - Pemerintah tidak akan pernah ikut campur dalam kontestasi Ketua Umum Kamar Dagang dan Industri (Kadin) periode 2021-2026.Hal itu ditegaskan Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan dalam pertemuan dengan beberapa orang pengurus Kamar Dagang dan Industri (Kadin) Pusat dan daerah, Selasa (30/1).Ketegasan tersebut disampaikan Menko Luhut menjawab pertanyaan beberapa Ketua Umum Kadin provinsi yang datang menemuinya untuk bersilaturahmi sekaligus berdialog di kantornya di Jakarta.“Pemerintah tidak memihak kandidat manapun dan justru mendukung Kadin yang bermartabat. Pilihlah dengan hati nurani siapa yang terbaik untuk memimpin Kadin ke depan. Perhatikan rekam jejak supaya dapat pilihan terbaik,” tegas Menko Luhut.Menko dua periode ini mengatakan, Kadin Indonesia pada masa mendatang harus lebih fokus pada pemberdayaan daerah dan UMKM.Luhut mengatakan, Pemerintah siap bekerja sama lebih erat dan efektif dengan Kadin Indonesia.Ditambahkan oleh Jubir Menko Marves Jodi Mahardi bahwa Menko Luhut sempat membahas perihal pemilihan Calon Ketua Kadin periode mendatang  kepada Presiden.""Presiden menegaskan bahwa Pemerintah tidak memiliki kepentingan mendukung salah satu calon, yang penting proses pemilihan berjalan demokratis dan yakin yang terpilih adalah yang terbaik untuk bangsa dan negara,"" tutupnya.Jelang pergantian Ketum Kadin periode 2021-2026, ada dua sosok kuat yang mulai melakukan konsolidasi. Dua nama itu itu Ketua Kadin Anindya Bakrie Arsjad Rasjid.Kedua orang itu yang gencar melakukan safari politik ke Kadin daerah-daerah. Untuk Arsjad bahkan sudah mendapatkan restu dari dua orang anggota kabinet, yakni Muhammad Lutfi selaku Mendag dan Kepala BKPM Bahlil Lahadalia.(RMOL)",https://www.gelora.co/2021/03/luhut-pastikan-pemerintah-tak-campuri.html
"Saksi Uraikan Kronologi Sewa Pesawat Pribadi, Ada Permintaan Juliari?",HUKUM,"GELORA.CO - Jaksa Komisi Pemberantasan Korupsi (KPK) terus mendalami aliran uang suap korupsi bantuan sosial pada Kementerian Sosial dari terdakwa Harry Van Sidabukke.Terlebih, soal uang untuk sewa pesawat pribadi yang digunakan mantan Menteri Sosial Juliari Peter Batubara. Fasilitas mewah itu disebutkan diambil dari uang setoran vendor terkait pengadaan bansos.Dalam sidang yang digelar di Pengadilan Tipikor pada PN Jakarta Pusat, Senin kemarin (29/3), jaksa bertanya kepada saksi Sanjaya yang merupakan sopir tersangka mantan pejabat pembuat komitmen (PPK) Kemensos, Matheus Joko Santoso.Awalnya, saksi Sanjaya mengaku pernah mentransfer uang sebesar Rp 40 juta kepada ajudan Juliari, Eko Budi Santoso. Uang itu diakui dia berasal dari Joko.""Bapak (Joko) pernah nyuruh saya transfer dari rekening bapak sendiri, buat ke rekening ajudan menteri. Bapak sendiri yang menyuruh saya,"" kata Sanjaya.Kemudian, Jaksa juga bertanya kepada saksi soal ada tidaknya kiriman uang selanjutnya untuk Juliari melalui ajudannya selain Rp 40 juta.""Selain berikan uang tadi, ada gak Pak Joko berikan uang untuk menteri?"" tanya Jaksa.""Saya pernah dengar dan mengantarkan bapak pagi-pagi itu ke bandara Halim Perdana Kusuma. Bapak cerita bawa uang Rp 2 miliar dan ketemu Pak Adi,"" jawab Sanjaya.Adi Wahyono atau Adi merupakan pejabat pembuat komitmen (PPK) di Kemensos dan juga menyandang status tersangka.""Bawa uang untuk Pak Adi di Bandara Halim? Duit untuk apa katanya?"" cecar Jaksa.""Kalo uang untuk apa saya kurang tahu, Pak. Kalo kata Pak Joko cerita sih buat sewa pesawat. Dolar sepertinya Pak,"" ujar Sanjaya.Namun Sanjaya mengaku tidak melihat langsung penyerahan uang tersebut dari tersangka Joko ke Adi.""Apakah pada saat itu ada perjalanan Pak Menteri? Ada carter pesawat yang dipakai Kemensos?"" tegas Jaksa.Sanjaya mengaku tidak tahu. Dia mengaku hanya mengantarkan Joko. Begitu pun soal siapa yang memerintahkan Joko mengantarkan uang tersebut ke bandara Halim.""Saya kurang tahu Pak, saya cuma antar Pak Joko aja,"" singkat Sanjaya.""Apakah saudara tau pada saat itu ada carter pesawat jet pribadi ke Semarang, Kendal?"" tanya Jaksa lagi.""Kalau carter pesawatnya sih saya nggak tau Pak,"" imbuh Sanjaya.Pada sidang sebelumnya, Juliari Batubara mengaku pernah menggunakan pesawat pribadi dalam kunjungan kerjanya.Namun, Juliari dengan tegas mengaku tidak mengetahui asal usul uang yang dipakai Adi untuk membayar biaya sewa pesawat.Apalagi, kata Juliari, soal urusan sewa menyewa pesawat untuk kepentingan kunjungan kerjanya sudah pernah dilakukan oleh menteri-menteri sebelumnya.""Seingat saya laporan dari anak buah saya pernah. Menterinya saya nggak ingat. Ya itu tadi persisnya saya nggak ingat, tapi pernah,"" ujar Juliari. (RMOL)",https://www.gelora.co/2021/03/saksi-uraikan-kronologi-sewa-pesawat.html
"Pasca Bom Bunuh Diri, Polri Tangkap 3 Wanita Terduga Teroris",HANKAM,"GELORA.CO - Usai peristiwa bom bunuh diri di depan Gereja Katedral, Makassar, Sulawesi Selatan, tim Detasemen Khsusus (Densus) 88 kembali menangkap tiga orang terduga teroris yang kesemuanya wanita. Total, dalam operasi penangkapan di Makassar, Densus 88 telah menangkap tujuh orang“Updatenya bertambah tiga tersangka. Mereka adalah perempuan, MM, M, dan MAN,"" kata Kabag Penum Divisi Humas Polri Kombes Ahmad Ramadhan di Mabes Polri, Jakarta, Selasa (30/3).Ketiganya, kata Ramadhan, terkait langsung dengan dua pelaku bom bunuh diri Lukman dan Dewi. MM berperan memotivasi pelaku untuk melakukan amaliah, bahkan ikut mensurvei lokasi bom bunuh diri.""Artinya sudah direncanakan titik dilakukannya aksi amaliah,” ungkap Ramadhan.Kemudian M kakak ipar dari terduga teroris berinisial SAS yang lebih dahulu ditangkap. Mereka sama-sama mengikuti kajian di Villa Mutiara Makassar. Selanjutnya MAN berperan memantau L dan YSF saat melakukan aksi bom bunuh diri di Gereja Katedral Makassar. Dia pun mengetahui kalau L dan YSF menggunakan motor saat melancarkan aksinya.“Jadi untuk sementara ini pengembangan di Makassar, tujuh orang dalam proses penyidikan, kemudian meninggal dua orang,” pungkas Ramadhan. (RMOL)",https://www.gelora.co/2021/03/pasca-bom-bunuh-diri-polri-tangkap-3.html
"Jelang Peringatan Isa Almasih, Banser dan Polisi Dikerahkan Kawal Gereja",DAERAH,"GELORA.CO - Polres Malang meningkatkan pengamanan menjelangan peringatan Isa Almasih, Jumat (2/4/2021) pekan ini. Polisi bakal mengawal ketat sejumlah rumah ibadah, khususnya gereja, merespon serangan bom bunuh diri Gereja Katedral Makassar.Kapolres Malang, AKBP Hendri Umar mengatakan, pihaknya bakal menerjunkan sejumlah personel ke beberapa gereja di wilayah hukumnya saat peringatan Isa Almasih. Selain aparat, pengawalan rumah ibadah juga melibatkan organisasi lintas sektor.""Pada saat itu kami akan siapkan pengamanan lintas sektoral seperti akan ada bantuan dari Banser, Pemuda Pancasila dan juga kami akan koordinasi dengan pihak gereja terkait keamanan ini,"" kata dia.Ia berkomitmen dan menjamin keamanan seluruh kegiatan ibadah di Kabupaten Malang.""Kami pastikan keamanannya di Kabupaten Malang dan pihak jemaah tidak perlu khawatir,"" sambungnya.Terpisah, Ketua PCNU Kabupaten Malang, Umar Usman mengatakan, anggota Barisan Ansor Serbaga Guna atau Banser telah diinstruksikan untuk membantu pengamanan gereja di Kabupaten Malang. Akan ada 10 sampai 20 anggota Banser yang mengamankan proses ibadah.""Nanti kami juga koordinasi dengan pihak gereja mana saja tempat yang boleh kami jaga. Kan biasanya ada tempat yang tidak boleh di masuki. Itu kami koordinasikan dulu jaganya di mana,"" tutur dia.Umar juga menambahkan, PCNU Kabupaten Malang sudah melakukan deteksi dini di Kabupaten Malang guna mengantisipasi aksi terorisme. (*)",https://www.gelora.co/2021/03/jelang-peringatan-isa-almasih-banser.html
PBHI: Pelaku Penganiayaan Jurnalis Tempo di Surabaya Diduga Oknum Polisi,PERISTIWA,"GELORA.CO - Perhimpunan Bantuan Hukum dan Hak Asasi Manusia Indonesia atau PBHI menduga kuat adanya keterlibatan oknum aparat kepolisian dalam kasus penganiayaan atau kekerasan yang dialami oleh salah seorang wartawan Tempo saat bertugas di Surabaya, Jawa Timur.""Dalam kasus ini ada dugaan kuat melibatkan aparat kepolisian,"" kata Sekretaris Jenderal PBHI Julius Ibrani saat dihubungi di Jakarta, Selasa (30/3/2021).Ia mengatakan dugaan tersebut berdasarkan informasi awal PBHI bersama sejumlah jejaring di lapangan yang merujuk kepada identitas pelaku yang melakukan kekerasan terhadap wartawan tersebut.""Lebih kepada identitas yang dikenali,"" ujar Ijul sapaan akrabnya.Selain dari identitas, PBHI juga menduga kasus kekerasan kepada wartawan atau pejuang hak asasi manusia selama ini kerap dilakukan oleh aparat terutama bila aktor yang akan diusut dari lingkungan pemerintah.Apalagi jika kasus yang akan diungkit merupakan kasus besar dan sistemik maka hampir 99 persen, PBHI berkeyakinan atau menduga melibatkan aparat penegak hukum.""Target informan yang dikejar teman wartawan ini pejabat negara, hal ini jarang sekali terjadi kalau narasumber-nya dari swasta,"" tutur dia.Oleh sebab itu, ia mengatakan kasus kekerasan yang dialami oleh Nurhadi wartawan Tempo yang ingin mewawancari Angin Priyatno Aji terkait kasus dugaan korupsi pajak tidak bisa dianggap remeh.Selain itu, PBHI juga menerima sejumlah informasi bahwa kekerasan tersebut dilakukan oleh oknum TNI. Meskipun demikian, pihaknya belum dapat memastikan karena belum mengarah ke ranah tersebut.Kendati demikian, PBHI memastikan akan terus mencari informasi-informasi di lapangan termasuk bekerja sama dengan Aliansi Jurnalis Independen (AJI) terkait kesahihan dugaan keterlibatan oknum TNI.""Kalau itu memang ada dugaan keterlibatan oknum TNI maka jelas kami juga akan suarakan,"" katanya. (Antara)",https://www.gelora.co/2021/03/pbhi-pelaku-penganiayaan-jurnalis-tempo.html
"Terduga Teroris Punya Atribut FPI, Aziz Perlihatkan Foto Anggota ISIS Berseragam Polisi",PERISTIWA,"GELORA.CO - Kuasa hukum Habib Rizieq Shihab, Aziz Yanuar, mengomentari sejumlah atribut Front Pembela Islam (FPI) yang diamankan polisi pada  penggerebekan terhadap terduga teroris di Condet, Jakarta Timur dan Bekasi, Jawa Barat, Senin (29/3).Menurut Aziz, FPI memiliki beragam atribut dan anggota dari berbagai profesi.Mantan sekretaris Bantuan Hukum FPI itu mengatakan ada upaya mengaitkan terorisme dengan organisasi yang telah dibubarkan tersebut.""Yang mengaitkan itu bermasalah,"" ujar Aziz kepada JPNN.com, Selasa (30/3).Peraih gelar sarjana hukum dari Universitas Pancasila itu menyodorkan contoh tentang atribut dan profesi terduga teroris. Aziz pun memperlihatkan foto pengebom yang mengenakan pakaian ojek online alias ojol dan anggota ISIS berseragam polisi.""Teroris jelas profesinya beragam, tidak ada yang mengaitkan,"" ucap Aziz.Polda Metro Jaya menyita sejumlah barang bukti hasil penggerebekan terduga teroris di Jakarta Timur dan Bekasi, Senin (29/3).Di antara barang bukti itu ada sejumlah senjata tajam, kaus bergambar dan seragam FPI, serta buku berjudul Dialog FPI Amar Makruf Nahi Mungkar.Polisi juga menemukan kartu anggota FPI atas nama Husein Hasny saat menangkap terduga teroris di Condet, Jakarta Timur.(*)",https://www.gelora.co/2021/03/terduga-teroris-punya-atribut-fpi-aziz.html
"Bagi PKS, Bukan Wahabi-Salafi Pintu Terorisme tapi Ketidakadilan",POLITIK,"GELORA.CO - Ketum PBNU KH Said Aqil Siroj menyebut pintu masuk terorisme dan paham radikalisme adalah ajaran Wahabi dan Salafi sehingga harus dibasmi. Bagi PKS, radikalisme dan terorisme punya akar masalah yang berbeda dari pendapat Said Aqil.Ketua DPP PKS Bukhori Yusuf saat dihubungi, Selasa (30/3/2021), awalnya mengatakan tidak bisa mengomentari secara langsung pernyataan Said Aqil. Namun dia punya pandangan tersendiri soal radikalisme dan terorisme.""Dalam kaitannya, terorisme dan radikalisme menurut saya pemicu terbesarnya itu adalah ketidakadilan dalam kehidupan, dalam kesejahteraan dan kesenjangan dalam mengakses kesempatan,"" ucap anggota Komisi VIII DPR itu.Bukhori menyebutkan, kesejahteraan yang merata bakal mengurangi radikalisme dan terorisme. Dia juga berbicara soal akses kesempatan yang seluas-luasnya bagi masyarakat.""Jika kesejahteraan telah merata, akses untuk kesempatan terbuka secara adil, saya yakin, hakulyakin, akan sangat mengurangi tindakan radikalisme dan terorisme,"" sambungnya.Bukhori menyebut seharusnya perspektif yang dikembangkan adalah kerukunan, kerahiman dan persaudaraan sesama umat dan sesama anak bangsa, bukan permusuhan dan kebencian. Jika ada perbedaan, katanya, itu wajar dan bisa dicari solusinya.""Dalam hal ada perbedaan pandangan, itu wajar sebagai umat manusia, karena Allah memang ciptakan manusia dalam keadaan yang berbeda suku, agama, pikiran, dan pandangan, yang penting kita saling mencari titik temu,"" tuturnya.Sebelumnya Said Aqil menyampaikan strategi untuk menghabisi jaringan terorisme. Said Aqil menyebut memberantas jaringan terorisme dilakukan dari benihnya atau pintu masuknya ajaran ekstremisme, yaitu ajaran Wahabi.""Ini artinya, kalau kita benar-benar sepakat, benar-benar kita satu barisan ingin menghabisi jaringan terorisme, benihnya dong yang harus dihadapi. Benihnya, pintu masuknya yang harus kita habisi. Apa? Wahabi, ajaran Wahabi itu adalah pintu masuk terorisme,"" kata Said Aqil dalam webinar 'Mencegah Radikalisme dan Terorisme untuk Melahirkan Keharmonisan Sosial' yang disiarkan di YouTube TVNU Televisi Nahdlatul Ulama, Selasa (30/3/2021).Said Aqil menegaskan ajaran Wahabi bukan terorisme, tetapi pintu masuk terorisme. Sebab, ajarannya dianggap ajaran ekstremisme.""Ajaran Wahabi bukan terorisme, bukan, Wahabi bukan terorisme, tapi pintu masuk. Kalau udah Wahabi, 'ini musyrik, ini bid'ah, ini sesat, ini nggak boleh, ini kafir, itu langsung satu langkah lagi, satu step lagi sudah halal darahnya boleh dibunuh'. Jadi benih pintu masuk terorisme adalah Wahabi dan Salafi. Wahabi dan Salafi adalah ajaran ekstrem,"" ujarnya. (*)",https://www.gelora.co/2021/03/bagi-pks-bukan-wahabi-salafi-pintu.html
