judul,label,isi_berita,url
"Bubarkan Aksi Pro KKB, Pemuda Cinta NKRI Tegaskan Papua Mutlak Bagian NKRI",PERISTIWA,"GELORA.CO - Sekelompok massa mengatasnamakan Pemuda Cinta NKRI menggelar aksi bela Papua sebagai bagian dari Negara Kesatuan Republik Indonesia (NKRI) di area Patung Arjuna Wiwaha atau Patung Kuda, Jakarta Pusat, Jumat (21/5).Adapun aksi mereka digelar usai mendengar informasi adanya gerakan Aliansi Mahasiswa Papua dan Free West Papua yang hendak menyampaikan aspirasi di depan Istana Negara, Jakarta Pusat pagi ini.Kordinator Pemuda Cinta NKRI, Jeckson mengaku, pihaknya menghalau aksi AMP dan Free West Papua yang menggunakan atribut Papua Merdeka.""Mereka menuntut agar Roland Levy, salah satu tahanan kasus kriminal yang saat ini ditahan di Polda Metro Jaya dibebaskan. Mereka menganggap pihak-pihak yang ditahan adalah tahanan politik,"" kata Jeckson kepada wartawan.Menurut Jeckson, semua pihak yang mendukung pemisahan Papua dari NKRI harus ditindak, termasuk kelompok yang pro terhadap keberadaan Kelompok Kriminal Bersenjata (KKB). Sebab Papua adalah mutlak bagian dari NKRI.""Pihak kepolisian harus tangkap pendukung KKB yang saat ini dilabeli oleh pemerintah RI sebagai teroris. Jangan coba-coba melakukan aksi referendum di Jakarta, kami akan lawan,"" tegasnya.Jeckson juga mendesak kepada TNI-Polri untuk menumpas KKB dan pendukungnya.""Saya berjanji, jika tidak ditindak kami akan tetap melakukan perlawanan (kepada pendukung KKB),"" tandasnya.[rmol]",https://www.gelora.co/2021/05/bubarkan-aksi-pro-kkb-pemuda-cinta-nkri.html
Nah! Arab Saudi Tak Terima Jamaah Haji Indonesia yang Divaksin Produk China,GLOBAL,"GELORA.CO - Otoritas penyelenggara ibadah Haji dari pemeritah Arab Saudi mengeluarkan syarat sudah divaksin Covid-19 kepada jamaah Haji untuk bisa datang ke Tanah Suci Mekkah.Di dalam aturan tersebut pemerintah Arab Saudi menetapkan jamaah Haji yang divaksinasi oleh sejumlah produk vaksin diperbolehkan mengikuti serangkaian ibadah Haji.Sementara itu, ada beberapa produk vaksin yang digunakan warga di beberapa negara, termasuk jamaah Haji Indonesia, belum bisa mengikuti ibadah Haji yang akan berlangsung dua bulan mendatang.Direktur utama PT. Bio Farma (Persero) Honesti Basyir mengungkapkan, pemerintah Arab Saudi memang telah menetapkan vaksin untuk para jemaah haji, salah satunya yang disetujui pemerintah Arab Saudi yakni vaksin AstraZaneca.“Benar bahwa pemerintah Arab Saudi sudah menetapkan ada beberapa jenis vaksin yang akan digunakan untuk menerima jemaah haji dari beberapa negara,"" ujar Honesti dalam rapat kerja bersama Komisi IX DPR RI, Kamis (20/5).Namun, Honesti menerangkan bahwa sejumlah produk vaksin yang sudah digunakan di Indonesia belum masuk ke dalam kategori syarat diperbolehkannya jamaah Haji Indonesia untuk berangkat ke Mekkah.Di dalam negeri, pemerintah memiliki tujuh komitmen dengan tujuh perusahaan vaksin luar negeri untuk menyediakan stok kebutahan vaksinasi di Indonesia. Di antaranya, Vaksin Sinovac, PT Bio Farma, Novavax, Oxford-AstraZeneca, Pfizer-BioNTech, Moderna dan Sinopharm.Tetapi dari ketujuh vaksin tersebut, pemerintah baru menerima dan menggunakan sebagian produk yang aturan dosisnya sudah diterima otoritas di Indonesia, dalam hal ini BPOM. Antara lain: Sinovac, PT Bio Farma, Oxford-AstraZeneca dan Sinopharm.Honesti menyebutkan, dari mayoritas produk vaksin yang sudah digunakan di Indonesia, belum ada satu pun yang memenuhi syarat keberangkatan Haji. Kecuali, AstraZeneca yang belum lama ini ditunda pemberian dosis keduanya karena terdapat kasus klinis atau efek penggunaan di sejumlah negara.""Dan memang belum satupun vaksin yang kita gunakan saat ini masuk (syarat perjalanan haji), kecuali AstraZeneca. Yang vaksin dari China memang belum,” ungkapnya.Atas dasar tersebut, Honesti memandang perlu adanya diplomasi Goverment toGoverment (G2G) antara pemerintah Indonesia dan Arab Saudi, guna melobi soal produk vaksin yang digunakan Jemaah haji Indonesia bisa diterima di tanah suci.Disamping itu, Honesti menyebutkan bahwa untuk saat ini vaksin yang sudah digunakan warga Indonesia dan mendapatkan izin dari WHO seperti Sinopharm, bisa masuk atau diperbolehkan otoritas Mekkah.Namun untuk supaya jamaah Haji yang divaksin Sinovac bisa diberangkatkan, BPOM berusaha mendorong perusahaan pemroduksi vaksin asal China ini agar bisa melengkapi data yang diminta WHO sebagai persyaratan persetujuan emergency use list (EUL).Honesti menerima informasi bahwa Sinovac sudah melengkapi datanya, dan kemungkinan pada awal atau pertengahan Juni Sinovac sudah mendapatkan EUL dari WHO.“Sehingga nanti bisa menjadi dasar kita berkomunikasi dengan pemerintah Arab Saudi, Sinovac, Sinopharm, dan semua vaksin yang digunakan di Indonesia layak untuk menjadi persyaratan,” imbuhnya.""Kami berkeyakinan, karena jumlah Haji di Indonesia paling besar di dunia, masak mereka delay karena masalah politik vaksin. Kami sudah menyampaikan ke Kemenlu dan Kemenkes untuk bisa dimulai diplomasi ini dengan pemerintah Arab Saudi,” tandasnya. Berdasarkan informasi yang dihimpun redaksi, dari ketujuh macam vaksin Covid-19 yang disetujui Indonesia, baru ada sebagian yang disertifikasi atau menerima emergency use list (EUL) oleh Organisasi Kesehatan Dunia (WHO).Vaksin-vaksin yang sudah mendapat EUL tersebut yakni Pfizer-BioNTech, Oxford-AstraZeneca, Moderna, dan Sinopharm.Sementara itu, sejumlah vaksin lainnya akan menyusul untuk mendapatkan EUL. Termasuk Vaksin Sinovac dan PT Bio Farma, yang rencananya akan mendapatkan izin pada Mei 2021.Adapun untuk vaksin Novavax diketahui masih dalam proses pengujian WHO. []",https://www.gelora.co/2021/05/nah-arab-saudi-tak-terima-jamaah-haji.html
"Kepala Biro Pengadaan Beri Rp 150 Juta ke Pokja : Ini Rejeki, Bagi-bagi",HUKUM,"GELORA.CO - Dua panitia lelang atau tender di Biro Pengadaan Barang dan Jasa Pemprov Sulsel sudah menjalani sidang dewan etik hari ini, Jumat, 21 Mei 2021.Pemeriksaan dilakukan sekaitan dengan dugaan suap dan gratifikasi sejumlah proyek infrastruktur di Sulsel.Pelaksana Tugas (plt) Inspektorat Pemprov Sulsel Sulkaf S Latief mengatakan, dua pegawai itu diberi uang oleh eks Kepala Biro Pengadaan Barang dan Jasa, Sari Pudjiastuti. Bukan langsung dari kontraktor.Jumlahnya cukup banyak. Satu orang bahkan keciprat duit hingga Rp 150 juta. Lainnya Rp 35 juta.""Hanya disebut ini rejeki, bagi-bagi ke teman mu (pokja). Anak-anak juga ndak pertanyakan darimana, hanya dibilang rejeki. Jadi ada satu orang yang diberi Rp 150 juta kemudian disuruh bagi tujuh,"" kata Sulkaf.Uang tersebut sudah ditaruh dalam amplop. Sari juga tidak menyebut asal uangnya darimana.Dua orang ini juga hanya mewakili sebagai penerima. Semua Anggota Pokja di Biro Pengadaan Barang dan Jasa diduga keciprat uang tersebut.Duit itu dibagikan sejak bulan Desember tahun lalu. Kemudian ada juga di bulan Januari dan Februari 2021.Anggota Pokja itu, kata Sulkaf, juga tidak tahu menahu jika uang tersebut dari kontraktor. Kepada dewan etik mereka mengaku baru kali ini diberi uang oleh Kepala Biro.Untuk sanksinya nanti tergantung pelaksana tugas (Plt) dan Badan Kepegawaian Daerah (BKD). Sari Pudjiastuti sendiri sudah dinonaktifkan sebagai kepala biro mulai hari ini. Ia diduga melanggar disiplin pegawai negeri.""Oleh Plt dinonaktifkan sementara supaya beliau fokus menjalani pemeriksaan. Nanti sanksinya di BKD, kemudian apakah akan dilanjutkan pemeriksaan lanjut oleh inspektorat atau tidak tergantung BKD,"" tuturnya.Disinggung mengenai apakah kasus ini bisa berlanjut pidana, Sulkaf mengaku sejak awal sudah ditangani oleh aparat hukum. Yang bersangkutan juga sudah pernah dimintai keterangan oleh KPK.Sari Pudjiastuti sudah dua kali diperiksa KPK. Selanjutnya, ia juga dijadwalkan akan menjadi saksi di sidang lanjutan terdakwa Agung Sucipto pekan depan.[sc]",https://www.gelora.co/2021/05/kepala-biro-pengadaan-beri-rp-150-juta.html
"Selain Work From Bali Luhut, Ini Deretan Kebijakan Membingungkan Menteri Jokowi Tangani Covid-19",POLITIK,"GELORA.CO - Sejak awal pandemi virus corona baru (Covid-19) melanda Indonesia membuat rakyat mengetahui betapa bobroknya kinerja rezim Joko Widodo dalam menangani bencana kesehatan dan perekonomian.""Lagi dan selalu berulang kebijakan menteri-menteri Jokowi yang enggak sinkron, bikin bingung semua masyarakat,"" ujar Direktur Eksekutif Oversight of Indonesia's Democratic Policy, Satyo Purwanto kepada Kantor Berita Politik RMOL, Jumat (21/5).Begitu tanggapan awal Satyo atas adanya kebijakan Menteri Koordinator Bidang Maritim dan Investasi (Menko Manives) Luhut Binsar Pandjaitan (LBP) yang mengajak PNS untuk work from Bali.Atas kebijakan yang blunder itu, membuat Satyo teringat dengan kebijakan-kebijakan rezim Jokowi sejak awal pandemi Covid-19 di Indonesia yang diumumkan kasus pertama oleh Jokowi sendiri pada awal Maret 2021.""Ini bukan kali pertama kebijakan menteri Jokowi overlap dan mendistorsi kebijakan kebijakan sebelumnya, sejak pandemi Covid-19 terdeteksi di Indonesia pada awal Maret 2020 berkali-kali kebijakan pemerintah malah kontraproduktif dan bikin puyeng,"" kata Satyo.Satyo pun merinci kebijakan-kebijakan yang dimaksud.Pada awal pandemi, Menko Perekonomian dan Menteri Pariwisata dianggap ""membuang"" uang puluhan miliar untuk influencer, insentif dan diskon akomodasi pariwisata.""Padahal dibanyak negara justru mulai menutup pintu masuk perbatasan dan kedatangan orang asing,"" terang Satyo.Berikutnya adalah, disahkannya UU Cipta Kerja yang dianggap krusial dan sensitif yang memicu demonstrasi besar-besaran.""Padahal semua orang disuruh di rumah untuk sosial distansing,"" kata Satyo.Selanjutnya, di penghujung Desember 2020 kata Satyo, dengan berbagai alasan, Pilkada tetap digelar yang pada akhirnya memicu peningkatan kasus positif dan banyak korban meninggal akibat dampak langsung dan tidak langsung dari pelaksanaan Pilkada tersebut.""Tapi pemerintah bergeming tidak pernah mengakui adanya klaster pilkada,"" heran Satyo.Kemudian, derasnya kedatangan tenaga kerja asing (TKA) asal Tiongkok.Pada saat bersamaan, pemerintah menerapkan larangan mudik lebaran 2021 terhadap rakyatnya sendiri.Tak lama kemudian, Luhut mengajak PNS untuk Work From Bali. Kebijakan tersebut bertentangan dengan kebijakan sebelumnya yang menerapkan work form home (WFH) yang masih diterapkan dibanyak daerah.""Ditambah infrastruktur kesehatan sedang bersiap mengantisipasi lonjakan kasus positif akibatnya meningkatnya mobilitas masyarakat saat Idul Fitri 2021,"" tutur Satyo.Dengan demikian masih kata Satyo, kondisi ini sepertinya menggambarkan tidak adanya kebijakan komprehensif dalam menangani pandemi berikut dampaknya.""Menteri-menteri Jokowi terkesan panik, tidak mampu menemukan solusi kontijensi logis dan relevan dalam setiap kebijakan. Program work from Bali jelas akan memicu mobilisasi orang di tengah kekhawatiran gelombang kedua Covid-19 dan ditemukannya varian baru corona yang memiliki tingkat penularan lebih tinggi,"" jelas Satyo.""Belum hilang kebingungan masyarakat akibat berubah-ubahnya larangan mudik, lah sekarang malah adalagi yang justru bertentangan dengan pembatasan perjalanan orang,"" sambung Satyo menutup.(RMOL)",https://www.gelora.co/2021/05/selain-work-from-bali-luhut-ini-deretan.html
30 Relawan Laskar Agung Macan Ali Cirebon akan Diberangkatkan Ke Palestina,PERISTIWA,"GELORA.CO - Markas Laskar Agung Macan Ali Kesultanan Cirebon membuka pendaftaran untuk menjadi relawan peduli kemanusiaan yang akan diberangkatkan ke Palestina. Pendaftaran Relawan Peduli Palestina dibuka sejak Rabu 19 mei hingga tanggal 1 Juni mendatang bertempat di Markas Besar Laskar Macan Ali Kesultanan Cirebon, Jalan Alun-alun Timur Keraton Kasepuhan Cirebon. ""Dari Rabu kemarin hingga sekarang, baru 16 Warga Cirebon yang sudah mendaftarkan dirinya untuk siap diberangkatkan ke Palestina,"" kata Ketua Posko Relawan Kemanusiaan Palestina Cirebon Prabu Diaz pada Jumat (21/05/2021)Dijelaskan Prabu Diaz, untuk jumlah relawan yang akan diberangkatkan ke Palestina sebanyak 30 orang yang telah memenuhi syarat pendaftaran. Mereka yang diberangkatkan nantinya tidak terlibat dalam aksi perang, melainkan untuk membantu aksi kemanusiaan di Palestina.""Mereka yang kita berangkatkan nanti, bukan untuk berperang, tapi menjadi relawan untuk tim kesehatan, juru masak, dan menghibur anak anak Palestina, ""katanya.Mereka yang mendaftar dan lolos administrasi, lanjut Prabu Diaz, akan menjalani bimbingan teknis (bimtek) selama 10 hari di Cirebon. Kemudian menjalani pemeriksaan jasmani dan rohani serta kesehatan.""Mereka yang lolos, akan diminta persetujuan dari keluarganya dan mengikuti bimtek selama 10 hari, dan menjalani beberapa pemeriksaan, ""katanya.Untuk akomodasi, dijelaskan Prabu Diaz, pihaknya akan menanggung semua akomodasi para relawan yang akan diberangkatkan ke Palestina dan tidak bekerjasama dengan sponsor manapun.""Dana untuk para relawan, murni subangsi dari seluruh relawan yang ada di Indonesia khususnya dari wilayah Cirebon.Pemberangkatan para relawan peduli Palestina ini, lanjut Prabu Diaz pihaknya bekerjasama dengan Bulan Sabit Merah, Palang Merah Dunia, PMI, dan Kedubes Indonesia. ""Proses pemberangkatannya, kita koordinasi dengan Kedubes Indonesia. Dan mereka juga akan berada di sana hanya selama tiga bulan, ""katanya.[sc]",https://www.gelora.co/2021/05/30-relawan-laskar-agung-macan-ali.html
"Gencatan Senjata, Hamas di Atas Angin: Israel Melarikan Diri dari Pertempuran Melawan Palestina!",GLOBAL,"GELORA.CO - Setelah 11 hari lamanya berkonflik dan saling serang, Israel dan Hamas akhirnya setuju untuk melakukan gencatan senjata.Meski gencatan senjata baru berlaku hari Jumat ini, 21 Mei 2021, tetapi rupanya keputusan tersebut telah dikonfirmasi sejak Kamis malam kemarin (waktu setempat) oleh media Israel dan pejabat Hamas. Dalam keterangannya, Hamas tampak di atas angin di mana pihaknya mengklaim bahwasanya Israel melarikan diri dari pertempuran.“Israel gagal mencapai tujuan agresinya dan melarikan diri dari pertempuran dengan perlawanan Palestina,” ujar juru bicara Hamas, Sami Abu Zuhri, kepada Anadolu Agency, seperti dikutip terkini.id dari Bila pada Jumat, 21 Mei 2021.Sementara itu, dari Kantor Perdana Menteri Israel Benjamin Netanyahu, dikatakan dalam rilisnya bahwa Kabinet Keamanan Politik menerima rekomendasi untuk ‘gencatan senjata bilateral tanpa syarat apa pun’.“Kepala staf, eselon militer, dan kepala Shin Bet meninjau bersama para menteri pencapaian besar Israel dalam kampanye,” ungkapnya, dikutip dari CBC.“Beberapa di antaranya belum pernah terjadi sebelumnya,” sambungnya.“Para eselon politik menekankan bahwa kenyataan di lapangan akan menentukan kelanjutan seruan gencatan senjata ini.”Diketahui bahwa beberapa menit seusai pengumuman gencatan senjata, sayap militer Hamas memberi peringatan keras kepada Israel.Mereka memperingatkan agar Israel tidak lagi melakukan serangan apa pun ke Gaza, Palestina. Dalam pesan suara kepada Abu Ubaida, juru bicara sayap militer Hamas, Brigade Ezzeddin al-Qassam, mengatakan bahwa kelompok itu ‘telah menanggapi mediasi Arab untuk gencatan senjata dengan Israel’.Namun, Abu Ubaida kembali memperingatkan Israel bahwa Brigade al-Qassam mempersiapkan serangan roket besar yang mencakup seluruh Palestina (Israel) dari ujung utara hingga ujung selatan, tepatnya dari utara Haifa ke selatan bandara Ramon.Bagaimanapun, rencana serangan itu mereka sebut ditangguhkan sementara untuk mengamati perilaku musuh (Israel) sampai setidaknya pukul 14.00 siang (waktu setempat) pada hari Jumat ini. []",https://www.gelora.co/2021/05/gencatan-senjata-hamas-di-atas-angin.html
"Gencatan Senjata Resmi Dimulai, Warga di Gaza Teriak Allahu Akbar!",GLOBAL,"GELORA.CO - Gencatan senjata antara Israel dan Hamas akhirnya disepakati dan dimulai setelah 11 hari pertempuran yang menewaskan lebih dari 200 orang.Menyadur Sky News, Jumat (21/5/2021) Kantor Perdana Menteri Benjamin Netanyahu mengumumkan gencatan senjata dan menyebutkan ""saling dan tanpa syarat"".Hamas juga mengkonfirmasi bahwa gencatan senjata akan dimulai pada pukul 02.00 pagi waktu setempat pada hari Jumat (21/5/2021).Saat gencatan senjata mulai berlaku, warga Palestina meninggalkan rumah mereka dan kembali ke jalan-jalan di Kota Gaza.Warga yang berkumpul di jalanan ada yang berteriak ""Allahu akbar"", sementara yang lain bersiul dari balkon merayakan gencatan senjata.Bukan hanya itu, warga yang membawa kendaraan membunyikan klakson dan mengibarkan bendera dari jendela. Beberapa orang juga dilaporkan menyalakan petasan.Pengeras suara di masjid-masjid juga bersuara dengan memuji ""kemenangan perlawanan yang dicapai atas pendudukan selama pertempuran Pedang Yerusalem"".""Jari kami berada di pelatuknya, dan kami siap untuk bertempur lagi, tetapi sekarang kami akan merayakannya bersama orang-orang kami."" ujar seorang warga sembari membawa senapan AK-47.Gencatan senjata terjadi sehari setelah Presiden AS Joe Biden menyerukan ""penurunan yang signifikan"" dan mengikuti tawaran mediasi oleh Mesir, Qatar dan PBB.Setelah gencatan senjata diumumkan, Joe Biden menyampaikan pesan belasungkawa kepada para keluarga korban dan kedua negara dari Gedung Putih/""Belasungkawa yang tulus kepada semua keluarga, Israel dan Palestina, yang telah kehilangan orang yang dicintainya."" ujar Joe Biden.Setidaknya 230 warga Palestina tewas, menurut Kementerian Kesehatan Gaza, sementara 12 warga dari pihak Israel dilaporkan tewas.Biden mengatakan sistem pertahanan Iron Dome Israel, yang dikembangkan bekerja sama dengan AS, telah menyelamatkan ""nyawa yang tak terhitung banyaknya"".Joe Biden juga berjanji akan memberikan ""dukungan penuh"" kepada Netanyahu untuk membantu memastikan keamanan negaranya di masa depan.Iron Dome digunakan untuk mencegat ribuan roket yang diluncurkan Hamas ke Israel, sementara Israel membalas dengan serangan udara besar-besaran selama berhari-hari di Jalur Gaza.Biden juga mengatakan bahwa AS akan bekerja dengan PBB dan mitra internasional lainnya untuk memberikan ""bantuan kemanusiaan segera"" dan membantu ""upaya rekonstruksi"" di Gaza.""Kami akan melakukan ini dalam kemitraan penuh dengan Otoritas Palestina, bukan Hamas, dengan cara yang tidak mengizinkan Hamas untuk mengisi kembali persenjataan militernya,"" katanya.""Saya yakin orang Palestina dan Israel sama-sama berhak untuk hidup dengan aman dan terjamin serta menikmati kebebasan, kemakmuran, dan demokrasi yang setara."" jelas Biden.Menteri Luar Negeri Inggris, Dominic Raab, mengungkapkan jika Inggris menyambut baik gencatan senjata di Israel dan Gaza.""Hamas harus mengakhiri semua serangan terhadap Israel. Sekarang penting juga bagi Israel untuk memfasilitasi akses kemanusiaan yang cepat masuk dan keluar dari Gaza."" ujar Raab.[sc]",https://www.gelora.co/2021/05/gencatan-senjata-resmi-dimulai-warga-di.html
"Banyak Presiden yang Dipenjara dan Ditembak, Amien Rais: Ini Wanti-wanti untuk Pak Jokowi",POLITIK,"GELORA.CO -  Ketua Majelis Syuro Partai Ummat, Amien Rais mewanti-wanti Presiden Joko Widodo (Jokowi) soal nasib para pemimpin yang berakhir buruk dan tidak terhormat, seperti dipenjara dan bahkan ditembak.Pernyataannya itu dapat dilihat dalam video berjudul ‘Merawat Reformasi’ yang tayang di kanal YouTube Amien Rais Official pada Kamis, 20 Mei 2021.Awalnya, Amien Rais menanggapi Rocky Gerung yang mempertanyakan apakah rezim Jokowi dapat bertahan hingga 2024 di tengah banyaknya persoalan.Rocky menyebutkan masalah-masalah di bawah kepemimpinan Jokowi seperti perpecahan bangsa, korupsi yang semakin brutal, dan lain-lain.Amien menjawab bahwa ada dua jalan yang dapat ditempuh terkait kepemimpinan Jokowi yang dianggap buruk tersebut.Baca Juga: Ingatkan Soal Lengsernya Soeharto dan Soekarno, Amien Rais: Jangan Sampai...“Jadi, tinggal ada pilihan, apakah Pak Jokowi itu perlu diberi kesempatan oleh rakyat ini menyelesaikan sampai 2024 atau kalau tidak tahan, kita turun di tengah jalan. Kira-kita begitu kasarnya,” kata Amien Rais.Amien lalu menceritakan bahwa dalam karier politiknya, ia telah menyaksikan pergantian lima Presiden, di antaranya ada yang diturunkan di tengah jalan.Amien mengatakan bahwa memang sebaiknya, masyarakat menunggu hingga seorang Presiden menyelesaikan masa jabatannya.“Seperti Pak Jokowi ini, kita tunggu sampai 2024. Titik, gitu. Kalau nggak suka, ya, kemudian ditunggu saja, gitu,” ujar Amien.Setelah itu, kata Amien, masyarakat dapat mencari alternatif Pemimpin Nasional yang lebih baik dari Jokowi.Mantan Ketua MPR itu lantas menyinggung sebuah peribahasa Jawa yang berbunyi ‘mikul dhuwur mendhem jero‘.Amien menjelaskan bahwa istilah itu mengajarkan untuk memuliakan pemimpin dan memendam kesalahan-kesalahannya.“Jadi ketika dia masih hidup, itu dia dipikul, dimuliakan. Tapi ketika dia hidup dia itu sebagai pemimpin melakukan berbagai crime, kejahatan, dan lain-lain, ya sudah, karena dia pemimpin, dipendam sedalam mungkin supaya dilupakan orang,” katanya.Amien mengatakan bahwa ‘resep’ di atas itu sebenarnya bukanlah hal yang baik sebab membuat pemimpin merasa tidak akan diapa-apakan meski berbuat kesalahan.“Tapi mungkin nggak diapa-apakan. Tapi kalau melihat akhir daripada kehidupan Bung Karno dan Pak Harto itu kan juga sesungguhnya tidak dipendam jero juga, gitu ya,” kata Amien.“Apalagi di tempat-tempat lain, banyak Presiden itu hanya dikirim ke jeruji, banyak juga ditembak, dan lain-lain. Jadi, ini wanti-wanti untuk Lurah kira, Pak Jokowi,” tambahnya. []",https://www.gelora.co/2021/05/banyak-presiden-yang-dipenjara-dan.html
"KKB Terdesak Minta Berunding, Lari Mundur Terus Dikejar TNI-Polri, Tetap ‘Dibersihkan’",PERISTIWA,"GELORA.CO - Penegakan hukum terhadap kelompok kriminal bersenjata (KKB) di Kabupaten Puncak Jaya, Papua, dipastikan tetap akan dilakukan.Itu terkait rentetan teror dan serangan yang dilakukan KKB beberapa waktu terakhir di wilayah tersebut.Di antaranya pembakaran gedung sekolah, pembakaran honai, penembakan dua guru, penembakan Kabinda dan satu anggota Brimob.“Penegakan hukum akan terus kita lakukan di berbagai titik yang merupakan tempat atau markas dari kelompok ini,” tegas Kapolda Papua Irjen Pol Mathius D Fakhiri, Kamis (20/5) dikutip dari Cendrawasih Pos (jaringan PojokSatu.id).Fakhiri juga memastikan saat ini pasukan gabungan TNI-Polri terus melakukan pengejaran dan penanganan secara profesional.Saat ini, aparat sudah sampai di titik kampung Maki dan telah melakukan penggeledahan di area tersebut.“Namun kelompok ini sudah bergeser,” terangnya.Akan tetapi, Fakhiri memastikan, pihaknya akan terus maju secara bertahap dengan tetap memperhatikan risiko dan keselamatan anggota yang melaksanakan penindakan.“Kita kejar dan berusaha untuk tetap terukur dalam penindakan hukum,” kata dia.Ia mengungkap, KKB saat ini bergeser ke daerah ketinggian dan terus dikejar pasukan gabungan TNI-Polri.“Kalau mereka mundur, kami yakin mereka akan keluar karena sudah di areal masyarakat dan membutuhkan logistik,” tuturnya.Tetap ‘Dibersihkan’Methius menambahkan, dirinya sudah mengingatkan anggota yang berada di beberapa titik yang ada di Kabupaten Puncak Jaya untuk mengantisipasi pergerakan kelompok ini.“Dari Polda, kami telah mengeluarkan instruksi kepada semua Pamrahwan Kepolisian untuk meningkatkan kesiapsiagaan,” ujarnya.Menurutnya, dampak daripada penindakan yang dilakukan di Kabupaten Puncak harus diwaspadai.“Termasuk beberapa kejadian di Yahukimo dan Pegunungan Bintang,” tuturnya.Pihaknya akan berusaha mengejar kelompok ini dan membersihkan mereka dari Kabupaten Puncak.Selain di Kabupaten Puncak, personel TNI-Polri juga sedang melakukan pagar betis di Intan Jaya.“Kita berharap di dua wilayah yang sering kacau (Puncak dan Intan Jaya, red) bisa kita bersihkan,” ujarnya.“Setelah itu baru kita akan mencari ke mana bergeser kelompok ini. Apakah mereka kembali ke kelompok mereka sebagaimana awal mereka sebelum hadir di Ilaga, Kabupaten Puncak,” sambungnya.Saat ini, pasukan TNI-Polri juga sudah membangun pos-pos untuk penempatan personel.Selain itu, pihaknya akan membuat titik kuat untuk menekan KKB agar tidak kembali lagi melakukan kejahatan di Kabupaten Puncak maupun Intan Jaya.“Termasuk apabila terjepit, mereka akan kembali ke Puncak Jaya maupun Lanny Jaya,” katanya.Sisa 6 KelompokPihaknya pun mengamini bahwa anggota KKB di Papua saat ini diperkirakan tersisa 150 orang.Itu didasarkan pada pemetaan terhadap enam kelompok di Ilaga yang berafiliasi dengasn KKB.Adapun Kelompok yang saat ini berada di Puncak yakni dari kelompok Puncak Jaya yang bergabung ke Puncak.Kemudian kelompok Sugapa, kelompok Paniai, Puyawage, kelompok Puron dan kelompok Balingga.“Kalau mereka ini dikumpulkan ada sekira 150 orang. Ini di luar dari kelompok yang ada di Nduga,” tutupnya.[psid]",https://www.gelora.co/2021/05/kkb-terdesak-minta-berunding-lari.html
"Jangan Kaget, Tarik Tunai dan Cek Saldo di ATM Bank BUMN akan Kena Tarif Rp5.000",EKBIS,"GELORA.CO - Bank BUMN atau Himbara akan melakukan perubahan tarif transaksi tarik tunai dan cek saldo di mesin ATM Link per 1 Juni 2021. Setiap tarik tunai di ATM bank Himbara yang berbeda atau di ATM Link Bersama dikenakan tarif Rp5.000 dari yang awalnya gratis.Sementara, transaksi cek saldo dikenakan tarif Rp2.500 dari yang sebelumnya juga gratis. Buat yang belum tahu, bank Himbara meliputi Bank Mandiri, BRI, BNI, dan BTN.Jadi, kini misalnya kamu nasabah bank Mandiri dan ingin menarik uang atau mengecek saldo di ATM Bank BRI atau ATM Link, maka akan dikenakan tarif seperti dijabarkan di atas. Alasan perubahan tarif ini diklaim demi kenyamanan nasabah.""Dalam rangka mendukung kenyamanan nasabah bertransaksi maka setiap transaksi cek saldo dan tarik tunai kartu BRI di ATM Bank Himbara atau ATM dengan tampilan ATM Link akan dikenakan biaya,"" tulis BRI dalam situs resminya, dikutip Jumat (21/5/2021).Biaya transaksi akan langsung didebet dari rekening nasabah. Jika tidak mau terkena biaya transaksi, nasabah disarankan melalui mesin ATM masing-masing bank BUMN tersebut yang tersebar di seluruh Indonesia. Bisa juga dengan melakukan transaksi perbankan secara digital.Sementara, untuk tarif transaksi transfer antar bank melalui ATM Himbara atau ATM Link di empat bank BUMN tersebut, tidak mengalami perubahan, yaitu Rp4.000.Biaya transaksi di ATM selain bank Himbara atau ATM Link juga tidak berubah, yaitu cek saldo Rp 4.000, tarik tunai Rp 7.500, dan transfer Rp 6.500. p[]",https://www.gelora.co/2021/05/jangan-kaget-tarik-tunai-dan-cek-saldo.html
